article id,fp ratio,fp count,support,title,original keywords
fpsyg.2013.00037,0.010526315789473684,6,570,Evaluating the Role of Attention in the Context of Unconscious Thought Theory: Differential Impact of Attentional Scope and Load on Preference and Memory,decision making;preference;memory;global attention;local attention;unconscious thought;distraction
fpsyg.2012.00100,0.010526315789473684,6,570,Negative Emotion Does Not Modulate Rapid Feature Integration Effects,feature integration;emotion;cognitive control;event files;binding
fpsyg.2015.01839,0.010471204188481676,6,573,Structure Modulates Similarity-Based Interference in Sluicing: An Eye Tracking study,working memory;similarity-based interference;ellipsis;eye tracking;sentence processing
fpsyg.2015.02050,0.010309278350515464,6,582,Children and Adults Use Physical Size and Numerical Alliances in Third-Party Judgments of Dominance,group competition;dominance judgments;perceptible cues;physical size;number;development
fpsyg.2013.00427,0.010256410256410256,6,585,Feature tracking and aging,aging;motion;feature tracking;fractal rotation;second-order motion
fpsyg.2013.00322,0.01015228426395939,6,591,Second language proficiency modulates conflict-monitoring in an oculomotor Stroop task: evidence from Hindi-English bilinguals,bilingualism;conflict-monitoring;language proficiency;saccades;Stroop task
fpsyg.2015.00454,0.009900990099009901,6,606,Gaze cuing of attention in snake phobic women: the influence of facial expression,gaze cuing;snake phobia;facial expression;spatial attention;emotion
fpsyg.2013.00055,0.009541984732824428,5,524,"Cultural regulation of emotion: individual, relational, and structural sources",emotion regulation;culture;relationships;appraisal;situation selection;structural affordances;cultural differences
fpsyg.2015.01138,0.009345794392523364,5,535,The relationship between the neural computations for speech and music perception is context-dependent: an activation likelihood estimate study,music perception;speech perception;fMRI;meta-analysis;Broca's area
fpsyg.2014.01393,0.009328358208955223,5,536,Inner experience in the scanner: can high fidelity apprehensions of inner experience be integrated with fMRI?,inner speech;inner speaking;inner hearing;inner experience;introspection;fMRI;descriptive experience sampling;mind wandering
fpsyg.2015.01656,0.009328358208955223,5,536,Aging and the optimal viewing position effect in Chinese,viewing position;eye movements;Chinese words;aging;word recognition
fpsyg.2012.00560,0.009259259259259259,5,540,Automated Symbolic Orienting: The Missing Link,attention;automaticity;reaction time;additive factors method;performance;behaviorally relevant stimuli
fpsyg.2013.00559,0.00922509225092251,5,542,Measuring phonetic convergence in speech production,phonetic convergence;speech production;speech perception;imitation;conversation
fpsyg.2016.00593,0.009208103130755065,5,543,Preserved Intention Maintenance and Impaired Execution of Prospective Memory Responses in Schizophrenia: Evidence from an Event-based Prospective Memory Study,schizophrenia;prospective memory;executive functions;intention maintenance;negative symptoms
fpsyg.2013.00966,0.009191176470588236,5,544,"Low level perceptual, not attentional, processes modulate distractor interference in high perceptual load displays: evidence from neglect/extinction",attention;perceptual load;dilution;neglect;extinction
fpsyg.2015.00984,0.009074410163339383,5,551,The role of rotational hand movements and general motor ability in children s mental rotation performance,children;mental rotation;motor processes;motor ability;interference
fpsyg.2015.01592,0.009057971014492754,5,552,Emotion has no impact on attention in a change detection flicker task,emotion;visual attention;change detection;mood;broaden-and-build theory;IAPS
fpsyg.2016.00927,0.008992805755395683,5,556,Metacognition of Working Memory Performance: Trial-by-Trial Subjective Effects from a New Paradigm,working memory;cognitive control;consciousness;metacognition;urges to err
fpsyg.2014.00644,0.008992805755395683,5,556,Long-term repetition priming and semantic interference in a lexical-semantic matching task: tapping the links between object names and colors,color;object;name;shape;memory;repetition priming;modality-specific;semantic interference
fpsyg.2015.01272,0.008928571428571428,5,560,"Mental health literacy: a cross-cultural approach to knowledge and beliefs about depression, schizophrenia and generalized anxiety disorder",Mental health literacy;culture;help-seeking;lay help;professional help;schizophrenia;depression;collectivism
fpsyg.2015.01900,0.008880994671403197,5,563,"Auditory Profiles of Classical, Jazz, and Rock Musicians: Genre-Specific Sensitivity to Musical Sound Features",musical expertise;auditory event-related potentials (ERP);mismatch negativity (MMN);P3a;learning;memory;involuntary attention
fpsyg.2012.00597,0.008849557522123894,5,565,Why Try (Not) to Cry: Intra- and Inter-Personal Motives for Crying Regulation,crying;emotion regulation;inter-personal motives for regulation;intra-personal motives for regulation;emotion regulation strategies
fpsyg.2014.01209,0.0088339222614841,5,566,Neural networks involved in learning lexical-semantic and syntactic information in a second language,word learning;syntactic learning;fMRI;plasticity;second language
fpsyg.2014.01383,0.008818342151675485,5,567,Automatic attraction of visual attention by supraletter features of former target strings,attention;visual search;capture;visual perception;letters
fpsyg.2011.00399,0.008802816901408451,5,568,Qualitative Differences between Bilingual Language Control and Executive Control: Evidence from Task-Switching,bilingualism;executive control;language control;task-switching;language switching
fpsyg.2013.00773,0.008771929824561403,5,570,Seeing the forest through the trees: improving decision making on the Iowa gambling task by shifting focus from short- to long-term outcomes,decision making;Iowa gambling task;delay discounting;mood state;learning
fpsyg.2013.00297,0.008710801393728223,5,574,Girl in the cellar: a repeated cross-sectional investigation of belief in conspiracy theories about the kidnapping of Natascha Kampusch,conspiracy theories;Natascha Kampusch;repeated cross-sectional survey;individual differences;media exposure
fpsyg.2013.00161,0.008695652173913044,5,575,Perceptual Decision Making Through the Eyes of a Large-Scale Neural Model of V1,computational modeling;decision making;neuronal network;sparse coding
fpsyg.2015.01086,0.008635578583765112,5,579,Audiovisual crossmodal cuing effects in front and rear space,attention;auditory perception;orientation;rear space;spatial cuing
fpsyg.2014.01440,0.008605851979345954,5,581,Music training and empathy positively impact adults sensitivity to infant distress,parenting;crying;vocalization;music;empathy;emotion perception;parent-infant;vocal emotion perception
fpsyg.2014.01091,0.008561643835616438,5,584,Faces in the dark: interactive effects of darkness and anxiety on the memory for threatening faces,darkness;anxiety;facial expression;face memory
fpsyg.2013.00542,0.008488964346349746,5,589,Assessing sleep consciousness within subjects using a serial awakening paradigm,consciousness;sleep;dreaming;wakefulness;EEG
fpsyg.2015.01695,0.008389261744966443,5,596,Figure ground organization and the emergence of proto-objects in the visual cortex,visual cortex;neural mechanism;single-cell recording;perceptual organization;object files;object permanence;attention;contour grouping
fpsyg.2015.02030,0.008291873963515755,5,603,Emotion Regulation through Movement: Unique Sets of Movement Characteristics are Associated with and Enhance Basic Emotions,emotion regulation;Laban Movement Analysis;motor characteristic;affect;movement;emotion;embodiment;bodily expression
fpsyg.2014.00307,0.007462686567164179,4,536,Weight lifting can facilitate appreciative comprehension for museum exhibits,museology;memory;haptic;information integration;appreciation
fpsyg.2015.00934,0.0074487895716946,4,537,Action dynamics in multitasking: the impact of additional task factors on the execution of the prioritized motor movement,action dynamics;mouse movements;crosstalk;dual task;task shielding;cognitive control;conflict adaptation
fpsyg.2015.00017,0.007380073800738007,4,542,Is strength of handedness reliable over repeated testing? An examination of typical development and autism spectrum disorder,handedness;hand preference;hand performance;children;autism spectrum disorder (ASD)
fpsyg.2016.00240,0.007339449541284404,4,545,Impressive Words: Linguistic Predictors of Public Approval of the U.S. Congress,impression formation;language;LIWC;the U.S. Congress;agency;communion
fpsyg.2015.00858,0.007326007326007326,4,546,"Novel paradigms to measure variability of behavior in early childhood: posture, gaze, and pupil dilation",posture;eye tracking;Kinect;pupillometry;pupil dilation;emotion;children;internal arousal
fpsyg.2014.01319,0.007312614259597806,4,547,Word encoding during sleep is suggested by correlations between word-evoked up-states and post-sleep semantic priming,unconscious;implicit;memory;semantic priming;NREM sleep;slow-oscillations
fpsyg.2015.01235,0.007259528130671506,4,551,Maternal depression and attachment: the evaluation of mother child interactions during feeding practice,depression;attachment;motherchild relation;feeding
fpsyg.2013.00417,0.007220216606498195,4,554,"Music, emotion, and time perception: the influence of subjective emotional valence and arousal?",time perception;music;emotion;valence;arousal
fpsyg.2014.01187,0.007220216606498195,4,554,Photographs of manipulable objects are named more quickly than the same objects depicted as line-drawings: Evidence that photographs engage embodiment more than line-drawings,manipulability;action;naming;photographs;line drawings;perception;identification;embodied cognition
fpsyg.2013.00093,0.007220216606498195,4,554,Exploring Modality Switching Effects in Negated Sentences: Further Evidence for Grounded Representations,ERP;N400;negation;embodiment;language processing;veracity;modality;modality switch effect
fpsyg.2014.00816,0.007207207207207207,4,555,"Processing of sub- and supra-second intervals in the primate brain results from the calibration of neuronal oscillators via sensory, motor, and feedback processes",cerebellum;neuronal clock;polysensory processing;parietal;schizophrenia;interval timing
fpsyg.2010.00025,0.007155635062611807,4,559,"Advance Preparation in Task-Switching: Converging Evidence from Behavioral, Brain Activation, and Model-Based Approaches",advance preparation;task-switching;ERP;fMRI;evidence accumulation models
fpsyg.2015.00036,0.0071301247771836,4,561,"Math achievement is important, but task values are critical, too: examining the intellectual and motivational factors leading to gender disparities in STEM careers",gender gap;STEM;math achievement;career choice;motivation
fpsyg.2014.01267,0.0071174377224199285,4,562,Speech in action: degree of hand preference for grasping predicts speech articulation competence in children,grasp-to-eat;development;language;lateralization;hand-to-mouth
fpsyg.2015.00719,0.0071174377224199285,4,562,Developmental pathways for social understanding: linking social cognition to social contexts,infancy;social cognition;theory of mind;continuity;longitudinal predictions
fpsyg.2012.00043,0.0070921985815602835,4,564,Free-Energy and Illusions: The Cornsweet Effect,free-energy;perception;Bayesian inference;illusions;Cornsweet effect;perceptual priors
fpsyg.2014.01139,0.007067137809187279,4,566,The role of the sound of objects in object identification: evidence from picture naming,picture naming;object recognition;grounded cognition;embodied cognition;language;semantics;object processing;sound representation
fpsyg.2015.01252,0.007029876977152899,4,569,Exploring the musical taste of expert listeners: musicology students reveal tendency toward omnivorous taste,music;musical taste;musical preferences;expert listeners;personality;musical omnivorousness;familiarity;exposure
fpsyg.2015.00371,0.007029876977152899,4,569,Magically deceptive biological motion the French Drop Sleight,magic;perception;biological motion;deception;deception detection
fpsyg.2013.00825,0.007017543859649123,4,570,The Linked Dual Representation model of vocal perception and production,perception;production;voice;music;pitch;singing;models
fpsyg.2012.00525,0.0070052539404553416,4,571,Mental Imagery for Musical Changes in Loudness,mental imagery;loudness;music;motor processing;melody;working memory
fpsyg.2013.00745,0.006993006993006993,4,572,Who is she? Changes in the person context affect categorization,context;generalization;categorization;word learning;cognitive development;memory
fpsyg.2015.00951,0.006993006993006993,4,572,On the limits of the relation of disgust to judgments of immorality,emotion;morality;anger;disgust;language
fpsyg.2012.00501,0.006980802792321117,4,573,Empathy for Pain from Adolescence through Adulthood: An Event-Related Brain Potential Study,adolescence;empathy;emotion regulation;pain perception
fpsyg.2013.00244,0.006956521739130435,4,575,A BOLD Perspective on Age-Related Neurometabolic-Flow Coupling and Neural Efficiency Changes in Human Visual Cortex,fMRI;BOLD;CBF;CMRO2;hypercapnia;aging;neurometabolic-flow coupling;neural efficiency
fpsyg.2014.00156,0.006956521739130435,4,575,The influence of vocal training and acting experience on measures of voice quality and emotional genuineness,singing;emotion;emotional genuineness;acting;training;individual differences;voice quality;linear mixed models
fpsyg.2015.00347,0.006932409012131715,4,577,Representing number in the real-time processing of agreement: self-paced reading evidence from Arabic,working memory;agreement;plurals;abstract morphology;self-paced reading;Arabic;sentence processing
fpsyg.2015.01833,0.0069084628670120895,4,579,Math Anxiety Assessment with the Abbreviated Math Anxiety Scale: Applicability and Usefulness: Insights from the Polish Adaptation,AMAS;math anxiety;anxiety;confirmatory factor analysis;cross-cultural studies;healthy adults
fpsyg.2015.01077,0.006872852233676976,4,582,"Deriving meaning from others emotions: attribution, appraisal, and the use of emotions as social information",emotion;emotional expression;attribution;social appraisal;emotions as social information;sense-making
fpsyg.2014.01210,0.006872852233676976,4,582,The challenges of developing a contrast-based video game for treatment of amblyopia,anisometropia;binocular;contrast sensitivity;development;perceptual learning;strabismus;visual acuity
fpsyg.2016.00951,0.00686106346483705,4,583,Learning Who Knows What: Children Adjust Their Inquiry to Gather Information from Others,social cognition;selective trust;questions;information seeking;childhood;inquiry;cognitive development
fpsyg.2014.00366,0.00684931506849315,4,584,Dynamic modulation of shared sensory and motor cortical rhythms mediates speech and non-speech discrimination performance,sensorimotor rhythms;independent component analysis;event-related spectral perturbations;intertrial coherence;speech perception
fpsyg.2015.00435,0.0068143100511073255,4,587,Audiovisual integration of speech in a patient with Broca's Aphasia,audiovisual;speech perception;aphasia;Broca's area;multisensory integration
fpsyg.2014.00527,0.006745362563237774,4,593,Hand proximity facilitates spatial discrimination of auditory tones,embodied cognition;hand-altered vision;peripersonal space
fpsyg.2015.00240,0.006666666666666667,4,600,Arbitrary numbers counter fair decisions: trails of markedness in card distribution,embodied cognition;numerical cognition;SNARC effect;MARC effect;and justice for all;linguistic markedness;free choice
fpsyg.2014.00037,0.0066555740432612314,4,601,Augmenting melodic intonation therapy with non-invasive brain stimulation to treat impaired left-hemisphere function: two case studies,aphasia;stroke;fMRI;rTMS;rehabilitation
fpsyg.2013.00634,0.006644518272425249,4,602,Honesty requires time a reply to Foerster et al. (2013),honesty;ethics;morality;decision making;judgment and decision making;justifications;cheating
fpsyg.2014.00301,0.006578947368421052,4,608,Electrophysiological evidence of the time course of attentional bias in non-patients reporting symptoms of depression with and without co-occurring anxiety,attentional bias;anxiety;depression;emotion;event-related brain potentials
fpsyg.2013.00470,0.006568144499178982,4,609,Hope and expectancies for future events in depression,depression;dysfunctional attitudes;prospective cognitions;hope;unrealistic optimism
fpsyg.2014.01389,0.0065040650406504065,4,615,Interplay between singing and cortical processing of music: a longitudinal study in children with cochlear implants,ERPs (event-related potentials);development;attention;auditory memory;neuroplasticity;singing
fpsyg.2011.00143,0.005836575875486381,3,514,Individual Differences in the Recognition of Enjoyment Smiles: No Role for Perceptual Attentional Factors and Autistic-Like Traits,attention;autistic-like traits;Duchenne marker;eye-tracker;facial expressions;FACS;individual differences;smiling
fpsyg.2012.00237,0.005825242718446602,3,515,Spatial Frequency Tuning during the Conscious and Non-Conscious Perception of Emotional Facial Expressions An Intracranial ERP Study,consciousness;emotional facial expressions;spatial frequency
fpsyg.2015.01927,0.005714285714285714,3,525,Effects of Uncertainty on ERPs to Emotional Pictures Depend on Emotional Valence,uncertainty;emotion;valence;P2;N2;LPP;ERPs
fpsyg.2013.00632,0.005714285714285714,3,525,Grapheme-color synaesthesia is associated with a distinct cognitive style,visualizer;verbalizer;imagery;learning style;memory;creativity
fpsyg.2016.00884,0.005607476635514018,3,535,Age-Related Changes in Children s Associations of Economic Resources and Race,social cognition;social cognitive development;developmental intergroup relations;social status
fpsyg.2011.00257,0.005555555555555556,3,540,Aging and Executive Functioning: A Training Study on Focus-Switching,focus-switching;trainability;age effects;maintenance;switching;working memory
fpsyg.2014.00389,0.005535055350553505,3,542,Multisensory and modality specific processing of visual speech in different regions of the premotor cortex,audio-visual;premotor;multisensory;mirror system;fMRI;internal model
fpsyg.2014.01052,0.0055248618784530384,3,543,Predictive uncertainty in auditory sequence processing,statistical learning;information theory;entropy;expectation;auditory cognition;music;melody
fpsyg.2015.01243,0.005484460694698354,3,547,A general auditory bias for handling speaker variability in speech? Evidence in humans and songbirds,vowel normalization;zebra finch;vowel categorization;speech perception;comparative cognition
fpsyg.2014.01445,0.005474452554744526,3,548,Internally generated conscious contents: interactions between sustained mental imagery and involuntary subvocalizations,consciousness;mental imagery;cognitive control;ironic processing;mind wandering;involuntary processing
fpsyg.2015.00789,0.005474452554744526,3,548,A longitudinal study of the emerging self from 9 months to the age of 4 years,longitudinal studies;self concept;social cognition;conceptual development;infancy research
fpsyg.2015.01704,0.00546448087431694,3,549,Exploration of Functional Connectivity During Preferred Music Stimulation in Patients with Disorders of Consciousness,music;disorders of consciousness;fMRI;functional connectivity;auditory network;external network
fpsyg.2012.00616,0.005454545454545455,3,550,"Living Emotions, Avoiding Emotions: Behavioral Investigation of the Regulation of Socially Driven Emotions",dictator game;emotion regulation;mentalizing
fpsyg.2014.00694,0.0054446460980036296,3,551,How the venetian blind percept emerges from the laminar cortical dynamics of 3D vision,Venetian blind effect;visual cortex;stereopsis;binocular vision;perceptual grouping;surface perception;consciousness;LAMINART model
fpsyg.2015.01603,0.0054446460980036296,3,551,"Attention, working memory, and phenomenal experience of WM content: memory levels determined by different types of top-down modulation",working memory;consciousness;top-down attention;phenomenal experience;memory state
fpsyg.2015.01555,0.005434782608695652,3,552,"Emotion regulation in heavy smokers: experiential, expressive and physiological consequences of cognitive reappraisal",nicotine addiction;smoking;emotion regulation;craving;reappraisal;facial electromyography;late positive potential
fpsyg.2015.01663,0.005415162454873646,3,554,Complementary fMRI and EEG evidence for more efficient neural processing of rhythmic vs. unpredictably timed sounds,EEG;fMRI;temporal context;sound processing;rhythm;auditory cortex
fpsyg.2015.00228,0.005405405405405406,3,555,Up or down? Reading direction influences vertical counting direction in the horizontal plane a cross-cultural comparison,mental number line;grounded cognition;SNARC;spatialnumerical association;children;physical world account
fpsyg.2014.00272,0.00539568345323741,3,556,"Predicting first-grade mathematics achievement: the contributions of domain-general cognitive abilities, nonverbal number sense, and early number competence",longitudinal study;early number competence;working memory;nonverbal number sense;first-grade mathematics;kindergarten;structural equation modeling;mediation analyses
fpsyg.2014.01106,0.005376344086021506,3,558,"Event-related brain responses to emotional words, pictures, and faces a cross-domain comparison",emotion;language;pictures;facial expressions of emotions;event-related brain potentials (ERPs);domain specificity;positivity bias;negativity bias
fpsyg.2014.00286,0.005366726296958855,3,559,Retrieval practice enhances new learning: the forward effect of testing,learning;long-term memory;testing effect;retrieval practice;interference
fpsyg.2014.00165,0.0053475935828877,3,561,Cut! that s a wrap: regulating negative emotion by ending emotion-eliciting situations,situation selection;situation modification;attentional deployment;process model;emotion regulation;SOC-ERpt
fpsyg.2015.00524,0.0053285968028419185,3,563,The development of memory maintenance strategies: training cumulative rehearsal and interactive imagery in children aged between 5 and 9,rehearsal;interactive imagery;training;development;memory maintenance
fpsyg.2013.00272,0.0053285968028419185,3,563,Action-Sentence Compatibility: The Role of Action Effects and Timing,action-sentence compatibility;language comprehension;motor simulation;action simulation;embodiment
fpsyg.2016.00257,0.005319148936170213,3,564,The Influence of Content Meaningfulness on Eye Movements across Tasks: Evidence from Scene Viewing and Reading,eye movements;cognitive control;meaning;reading;scene perception;eye tracking;eye movement control
fpsyg.2013.00278,0.005309734513274336,3,565,When Language Switching has No Apparent Cost: Lexical Access in Sentence Context,bilingualism;language switching;switch costs;lexical access;sentence context;cognates
fpsyg.2014.00484,0.00530035335689046,3,566,How sensory-motor systems impact the neural organization for language: direct contrasts between spoken and signed language,American Sign Language;audio-visual English;bimodal bilinguals;PET;fMRI
fpsyg.2011.00352,0.00530035335689046,3,566,EEG Correlates of Song Prosody: A New Look at the Relationship between Linguistic and Musical Rhythm,rhythm;EEG;beta/gamma oscillations;song perception;textsetting;prosody;language;music
fpsyg.2014.00719,0.00530035335689046,3,566,The development of contour processing: evidence from physiology and psychophysics,contour detection;closure;horizontal connections;development;visual development
fpsyg.2014.00796,0.005291005291005291,3,567,Representational shifts made visible: movement away from the prototype in memory for hue,representation;memory;categorization;labels;perception;color;typicality
fpsyg.2015.01316,0.005235602094240838,3,573,Play along: effects of music and social interaction on word learning,music;social interaction;word learning;temporal coordination;contextual learning
fpsyg.2013.00537,0.005235602094240838,3,573,People can understand descriptions of motion without activating visual motion brain regions,language;motion;embodiment;simulation;MT/MST;right superior temporal sulcus;inferior parietal lobule;superior parietal lobule
fpsyg.2016.00448,0.005235602094240838,3,573,Action Contribution to Competence Judgments: The Use of the Journey Schema,embodied cognition;metaphor;competence;warmth;politician perception
fpsyg.2014.00041,0.005226480836236934,3,574,Implicit structured sequence learning: an fMRI study of the structural mere-exposure effect,fMRI;artificial syntax;implicit learning;artificial grammar learning;inferior frontal gyrus;structural mere-exposure;preference classification
fpsyg.2014.00657,0.005226480836236934,3,574,How important is importance for prospective memory? A review,intention;importance manipulation;strategic monitoring;automatic retrieval;motivation
fpsyg.2015.01124,0.0052173913043478265,3,575,Facial beauty affects implicit and explicit learning of men and women differently,AGL;implicit learning;explicit learning;beauty;motivation;incentive salience
fpsyg.2015.00351,0.005208333333333333,3,576,"The way you say it, the way I feel it: emotional word processing in accented speech",emotion;affective valence;native and foreign accent;spoken word processing;event-related potentials
fpsyg.2014.01340,0.0051813471502590676,3,579,A possible neurophysiological correlate of audiovisual binding and unbinding in speech perception,audiovisual binding;speech perception;multisensory interactions;EEG
fpsyg.2013.00134,0.005154639175257732,3,582,Individuality That is Unheard of: Systematic Temporal Deviations in Scale Playing Leave an Inaudible Pianistic Fingerprint,piano scale;individuality;expertise;music;recognition
fpsyg.2014.01289,0.005136986301369863,3,584,"Magic and memory: using conjuring to explore the effects of suggestion, social influence, and paranormal belief on eyewitness testimony for an ostensibly paranormal event",magic;memory;suggestion;social influence;paranormal belief
fpsyg.2016.00055,0.005136986301369863,3,584,University Students' Satisfaction with their Academic Studies: Personality and Motivation Matter,satisfaction with academic studies;student satisfaction;personality;motivation;achievement;intelligence
fpsyg.2016.00517,0.005128205128205128,3,585,Three Factors Are Critical in Order to Synthesize Intelligible Noise-Vocoded Japanese Speech,speech perception;noise-vocoded speech;factor analysis;principal component analysis;critical band
fpsyg.2013.00623,0.005110732538330494,3,587,Perceptual estimation obeys Occam's razor,perception;Bayesian inference;simplicity;unsupervised learning;categorization
fpsyg.2012.00078,0.005042016806722689,3,595,How Does Language Change Perception: A Cautionary Note,language;perception;embodied cognition;working memory;visual search
fpsyg.2014.00871,0.005,3,600,Dual learning processes underlying human decision-making in reversal learning tasks: functional significance and evidence from the model fit to human behavior,reinforcement learning model;reversal learning;learning rate;decision making;value
fpsyg.2014.00840,0.0049504950495049506,3,606,Cognition-emotion interactions: patterns of change and implications for math problem solving,working memory;worry/anxiety;math problem solving;individual differences;change
fpsyg.2014.00471,0.0049504950495049506,3,606,Shifting the paradigm of music instruction: implications of embodiment stemming from an augmented reality guitar learning system,embodied music cognition;music;augmented reality;training;guitar instruction
fpsyg.2011.00130,0.004885993485342019,3,614,Linking Speech Perception and Neurophysiology: Speech Decoding Guided by Cascaded Oscillators Locked to the Input Rhythm,speech perception;memory access;decoding time;brain rhythms;cascaded cortical oscillations;phase locking;parsing;decoding
fpsyg.2013.00399,0.004016064257028112,2,498,Perceptual compensation for differences in speaking style,speech perception;context effects;reduced speech;natural speech;auditory perception
fpsyg.2011.00055,0.003976143141153081,2,503,Cross-Sensory Facilitation Reveals Neural Interactions between Visual and Tactile Motion in Humans,visual;tactile;motion;perception;neural;cross-sensory;interactions;facilitation
fpsyg.2016.00035,0.0038535645472061657,2,519,Divided Attention and Processes Underlying Sense of Agency,attention;cognitive load;comparator model;dual task;performance;sense of agency;working memory
fpsyg.2012.00268,0.003816793893129771,2,524,Is a Mean Machine Better than a Dependable Drive? It s Geared Toward Your Regulatory Focus,emotion;words;messages;regulatory focus;attitude change
fpsyg.2014.00221,0.0037735849056603774,2,530,The common and distinct neural bases of affect labeling and reappraisal in healthy adults,affect labeling;reappraisal;emotion regulation;fMRI;amygdala;prefrontal cortex
fpsyg.2012.00174,0.0037593984962406013,2,532,Bilingual Word Recognition in a Sentence Context,bilingualism;visual word recognition;sentence processing;eye tracking
fpsyg.2014.01439,0.003738317757009346,2,535,Remembering faces with emotional expressions,facial expression;transfer of expression training;identity recognition;emotion;memory
fpsyg.2011.00316,0.003738317757009346,2,535,False Belief vs. False Photographs: A Test of Theory of Mind or Working Memory?,theory of mind;working memory;social cognition;false belief
fpsyg.2013.00367,0.0037243947858473,2,537,Feeling backwards? How temporal order in speech affects the time course of vocal emotion recognition,vocal emotions;prosody;speech perception;auditory gating;acoustics
fpsyg.2015.00897,0.003676470588235294,2,544,Inductive generalization with familiar categories: developmental changes in children's reliance on perceptual similarity and kind information,categorization;induction;reasoning;children;cognitive development
fpsyg.2012.00385,0.003663003663003663,2,546,Neurological Evidence Linguistic Processes Precede Perceptual Simulation in Conceptual Processing,embodied cognition;symbolic cognition;symbol interdependency;perceptual simulation;language processing;EEG
fpsyg.2014.00685,0.003656307129798903,2,547,Attentional biases toward threat: the concomitant presence of difficulty of disengagement and attentional avoidance in low trait anxious individuals,attentional bias;threat;anxiety;spatial attention;avoidance;disengagement
fpsyg.2014.01277,0.003656307129798903,2,547,Effects of positive mood on attentional breadth for emotional stimuli,positive emotions;emotional information;attentional breadth;depressive symptoms;individual differences
fpsyg.2013.00128,0.0036429872495446266,2,549,Human Object-Similarity Judgments Reflect and Transcend the Primate-IT Object Representation,object perception;vision;neuronal representation;fMRI;representational similarity analysis;human;primate
fpsyg.2016.00268,0.0036429872495446266,2,549,Representation of Patients Hand Modulates Fear Reactions of Patients with Spider Phobia in Virtual Reality,virtual reality;presence;immersion;perception;fear;specific phobia
fpsyg.2011.00311,0.0036231884057971015,2,552,Decision-Making Based on Emotional Images,decision making;emotional picture;value;reinforcement learning model
fpsyg.2015.02010,0.0036231884057971015,2,552,"The Model of Motivational Dynamics in Sport: Resistance to Peer Influence, Behavioral Engagement and Disaffection, Dispositional Coping, and Resilience",behavior;peers;mental toughness;motivation;motivational climate;sport
fpsyg.2015.01029,0.003616636528028933,2,553,"Inversion effects reveal dissociations in facial expression of emotion, gender, and object processing",facial expression recognition;object recognition;face inversion effect;face recognition;emotion
fpsyg.2016.00899,0.0036101083032490976,2,554,Language for Winning Hearts and Minds: Verb Aspect in U.S. Presidential Campaign Speeches for Engaging Emotion,language;emotion;embodied cognition;rhetoric;syntax;alignment
fpsyg.2013.01004,0.0036101083032490976,2,554,Time-driven effects on processing grammatical agreement,agreement;grammatical dependency;ERP;left anterior negativity;LAN;short-term memory;working memory;P600
fpsyg.2011.00213,0.0036101083032490976,2,554,Effects of Outcomes and Random Arbitration on Emotions in a Competitive Gambling Task,conflict;arbitration;emotion;appraisals;procedural justice;distributive justice;outcome favorability;self-serving bias
fpsyg.2015.01420,0.0036036036036036037,2,555,Neural correlates of cognitive aging during the perception of facial age: the role of relatively distant and local texture information,face perception;N170;inversion effect;aging;own-age bias
fpsyg.2013.00600,0.0036036036036036037,2,555,Neural correlates of phonetic convergence and speech imitation,phonetic convergence;imitation;speech production;speech perception;sensory-motor interactions;internal models
fpsyg.2016.00540,0.0036036036036036037,2,555,Using Distributional Statistics to Acquire Morphophonological Alternations: Evidence from Production and Perception,first language acquisition;lexical representations;production;perception;alternations
fpsyg.2014.01230,0.0035842293906810036,2,558,Investigating ongoing brain oscillations and their influence on conscious perception network states and the window to consciousness,alpha oscillations;consciousness;near-threshold perception;network connectivity;Win2Con
fpsyg.2014.00119,0.0035842293906810036,2,558,Post-error slowing in sequential action: an aging study,post-error slowing;cognitive control;aging;motor skill;sequencing learning
fpsyg.2015.00821,0.0035778175313059034,2,559,Neurodynamics of executive control processes in bilinguals: evidence from ERP and source reconstruction analyses,executive control;bilingualism;Stroop interference;negative priming;N200;N400;ACC;PFC
fpsyg.2015.00956,0.0035714285714285713,2,560,Executive and semantic processes in reappraisal of negative stimuli: insights from a meta-analysis of neuroimaging studies,emotion regulation;reappraisal;reappraisal via perspective-taking;reappraisal of stimuli;ALE;meta-analysis
fpsyg.2012.00088,0.003552397868561279,2,563,The Right Thing at the Right Time: Why Ostensive Naming Facilitates Word Learning,language acquisition;word learning;attention;fast mapping;referent selection
fpsyg.2013.00853,0.003552397868561279,2,563,Getting into the musical zone: trait emotional intelligence and amount of practice predict flow in pianists,optimal experience;altered states of consciousness;music performance;autotelic personality;emotion
fpsyg.2014.01519,0.0035398230088495575,2,565,Children do not exhibit ambiguity aversion despite intact familiarity bias,ambiguity;risk;uncertainty;decision-making;ambiguity aversion;development;children;familiarity bias
fpsyg.2012.00368,0.0035335689045936395,2,566,Dysphoric Mood States are Related to Sensitivity to Temporal Changes in Contingency,causality;contingency;reinforcement;matching;maximization;learning;depression;depressive realism
fpsyg.2013.00268,0.003527336860670194,2,567,"Early ERPs to faces: aging, luminance, and individual differences",event related potentials;aging;luminance;pupil size;senile miosis;retinal illuminance;individual differences;N170
fpsyg.2014.01108,0.003527336860670194,2,567,Proportion congruency effects: instructions may be enough,Stroop;proportion congruent;item-specific congruency;conflict adaptation;control;learning
